threshold,tpr,fpr
0.473117249683899,0.1810047597423348,0.002127282957081355
0.4694481286670341,0.18270346637065443,0.0021725891319969064
0.4656237041575085,0.18436853524395783,0.002230012074622431
0.4626165541100121,0.1857981398321476,0.002281113225399274
0.4599273605865741,0.18721092554282928,0.0023285266642643857
0.4568942088427501,0.188775081151084,0.002373832839179937
0.4541905753197933,0.1902215046167819,0.002432836229767632
0.4508989421833832,0.19176884134752847,0.002484991012519255
0.44768584168315306,0.19343391022083187,0.0025397798752078288
0.4445899259864615,0.195065341339119,0.0025898273940098914
0.4415795926819993,0.19667995357989806,0.0026330263049758823
0.43881024820726094,0.19800864490303918,0.002680439743840994
0.4353004568882053,0.19975780816388314,0.0027404967664034696
0.4325899576676751,0.20095194846695932,0.0027915979171803124
0.4297963931766048,0.2022638209125923,0.002853235387704958
0.4270074210121983,0.20384479539835512,0.0029074974344061415
0.4241101734512509,0.20512303008897187,0.002965447193019056
0.42121518352916937,0.2068049178397834,0.0030160215278085085
0.4182268756519205,0.20848680559059488,0.0030708103904970824
0.4152941741456752,0.21000050456632524,0.0031234919892360958
0.41259363032024376,0.21166557343962863,0.0031772272199498894
0.4103374680194359,0.21312881578283466,0.003227274738751952
0.40713614180229823,0.21469297139108937,0.003291546289213548
0.4043211578090507,0.21617303261180348,0.0033516033117760233
0.4017790195251644,0.21761945607750138,0.0034127139663132785
0.3983394097899818,0.21913315505323175,0.0034885754684974577
0.3955230522839702,0.22047866525388096,0.0035575883628455648
0.3924517486596168,0.22200918310711942,0.0036202794653449905
0.3898782558134665,0.22325378004271995,0.003685077831793977
0.3873057864706477,0.22476747901845032,0.0037504030142303533
0.38426614131073,0.22638209125922937,0.0038225768045028015
0.3816876310467011,0.22782851472492727,0.003882633827065277
0.3788591108564376,0.22935903257816573,0.003948485825489043
0.3762694171275949,0.2309904636964529,0.004011703743975859
0.3739466555143805,0.23230233614208587,0.004070707134563554
0.3710213380009234,0.2337992162403081,0.0041365591329873205
0.36889380216258943,0.23543064735859529,0.004194508891600235
0.36620399159227335,0.23684343306927697,0.004257726810087051
0.3635317393176417,0.23830667541248296,0.004330954232334279
0.3613795740850341,0.23929898918546177,0.004395225782795876
0.3588642523594086,0.24076223152866777,0.004460550965232252
0.3560743772485415,0.2422254738718738,0.004529037043592969
0.35359808437150825,0.2435878029500311,0.004602264465840198
0.3511640841613997,0.24486603764064788,0.004673911440125256
0.3491797327350399,0.24616109120877272,0.004739763438549023
0.3471133671002357,0.24728795600181644,0.004814044492771031
0.3450417665901609,0.24851573405990884,0.004886218283043479
0.3428384380571873,0.24967623660796878,0.004956811625353757
0.3403346561207986,0.25097129017609365,0.005035834023462277
0.3383768310661323,0.2522831626217266,0.005099578757936483
0.3361019328212028,0.2534941218023109,0.005183342499931514
0.3337893161659396,0.2550078207780413,0.005261838082052644
0.33194318512786714,0.25618514220360933,0.005324002368564679
0.3298865099721747,0.25742973913920986,0.005396702974824518
0.3274300981961118,0.25855660393225355,0.005475198556945647
0.3253511590770857,0.25988529525539467,0.005537889659445073
0.32300392409012985,0.26109625443597895,0.005616385241566203
0.3209725399433427,0.26245858351413626,0.00568487131992692
0.3188267515569284,0.26373681820475303,0.005758098742174148
0.31674117895473,0.26491413963032107,0.005838174772257449
0.31448810211707,0.2662428309534622,0.0059140362744416275
0.3127366192554311,0.26731923911398153,0.005981995536814955
0.3108746721544953,0.2685301982945658,0.006061544750910865
0.30920447419247343,0.2697075197201339,0.006126869933347242
0.3071092597175087,0.27076710900314516,0.006214321387254003
0.3050867176429997,0.27201170593874563,0.006303880105110325
0.3031558760649956,0.27325630287434616,0.0063818488712440655
0.3012634392030548,0.274399986544898,0.006461924901327365
0.2993037337017479,0.2755268513379417,0.006544108195360226
0.2974875486514001,0.2766368972534773,0.006629979201304818
0.29537327564901433,0.27778058092402913,0.006715850207249409
0.2937074907165429,0.278924264594581,0.006790658077458808
0.29185261698752496,0.28015204265267335,0.006869153659579938
0.2900043270090289,0.28134618295574954,0.006951336953612799
0.28809758770862604,0.28252350438131757,0.007043002935418681
0.2863997814383175,0.2836840069293775,0.007131508021300224
0.2844966516059954,0.28481087172242125,0.007221593555143937
0.28299601398666946,0.28592091763795685,0.007297455057328116
0.2813983682568975,0.2869973257984762,0.007374370191487075
0.2795294786121265,0.2881914661015524,0.00747551886106598
0.2780296561526893,0.2892846931395799,0.00755348762719972
0.276292633360802,0.29042837681013167,0.007640412265119092
0.27436039506109466,0.2916561548682241,0.007746302278584509
0.27259571018576234,0.2928671140488084,0.007838495076377782
0.27047014147778226,0.29424626200447385,0.00794543872181798
0.2689482160645409,0.2953394890425013,0.008032890175724741
0.26752517204951354,0.29655044822308557,0.00811138575784587
0.2658214775240982,0.2976941318936374,0.008223070747172578
0.2642273372741173,0.2988209966866811,0.008323165784776704
0.2625745085148053,0.2999814992347411,0.008436431222065582
0.2609620442249749,0.30115882066030913,0.008537579891644487
0.2595535688869481,0.3022184099433204,0.00862397771357647
0.25809950884643995,0.3033452747363641,0.008712482799458013
0.2563993074665075,0.3044553206518997,0.008810997389099967
0.2551758276422224,0.30549809105740283,0.008893707499120218
0.2536175591357591,0.30649040483038165,0.009010660648320826
0.25208576064720817,0.307566812990901,0.009114443397836684
0.2508285669923485,0.3086600400289285,0.009198733955819103
0.2495548160273845,0.3095346216593505,0.009294614465524108
0.24824965543188265,0.3105773920648536,0.009395236319115624
0.24662069533102995,0.3117042568578973,0.009493224092770189
0.2451304899788012,0.31279748389592477,0.009601221370185166
0.2437311036267587,0.31387389205644417,0.009711325911549704
0.24244306662516435,0.3147989303193905,0.00981985000495207
0.2411200125087977,0.31575760633735306,0.009910989170770563
0.2396498939259088,0.316918108885413,0.010026888687996392
0.23812399619483685,0.3179608792909161,0.01013962730929788
0.2368409812309909,0.3191382007164842,0.010237615082952446
0.23545812222409465,0.32011369561195485,0.010350353704253934
0.23387728878293346,0.32112282826244176,0.010469414117404104
0.2329758571562221,0.3221992364229611,0.010559499651247816
0.2316590250092405,0.3231579124409237,0.010671184640574524
0.2302498928032353,0.3242679583564593,0.010805522717359009
0.2288402036181149,0.32531072876196243,0.010917734522673106
0.2278483758462927,0.3262862236574331,0.01101203458441594
0.2266994356311833,0.3271776241653632,0.01112951454960394
0.22567961554558985,0.328169937938342,0.011240145906955868
0.22458461700644952,0.32902770069125586,0.011359206320106037
0.22360188753327787,0.3300872899742671,0.011454033197836262
0.22252961977767088,0.3311300603797703,0.011558869579326898
0.2213680209815743,0.33212237415274903,0.011657910984956242
0.2204243928640626,0.3331651445582522,0.01176327418243427
0.21926135583410675,0.3341742772087391,0.01188022733163488
0.21821697143126306,0.3350993154716854,0.011998234112810268
0.21708511037429515,0.3361925425097129,0.012109392286149587
0.2159955005200789,0.33726895067023227,0.012220023643501514
0.21478571357771106,0.3383453588307516,0.012349093560412097
0.21368079012205365,0.3394554047462872,0.012457617653814463
0.2127291983408613,0.34051499402929847,0.012557185875431198
0.2112735983034621,0.34154094555729353,0.012712596591711287
0.2103386356804464,0.3425332593302723,0.012813745261290194
0.2091396016200216,0.34349193534823486,0.012929117962528632
0.2081181623108357,0.34458516238626236,0.013043963847779682
0.2068921937997235,0.3455774761592411,0.013179355556538945
0.2057164914904672,0.3465025144221875,0.01331422044931082
0.2044658186543852,0.34757892258270684,0.013464363005717007
0.2033073888223572,0.34852077972316126,0.013612398298173635
0.20242255909850448,0.3495467312511563,0.013726190551449902
0.20153412616991528,0.3504381317590864,0.013856314100335266
0.20059087986994967,0.35139680777704896,0.013977481777434997
0.19954139654416367,0.3523050271624872,0.014121829357979893
0.1982777190273492,0.3533141598129741,0.014279874154196933
0.1974713095660301,0.3543401113409691,0.014401568647284053
0.1964643766241233,0.355349243991456,0.014540648067955048
0.19562152980724928,0.3563583766419429,0.014648645345370024
0.19459308490820668,0.35730023378239734,0.014778768894255388
0.1937462168791764,0.35837664194291674,0.014890980699569486
0.1929361738269866,0.35938577459340365,0.015007933848770095
0.1919909169991358,0.36019308071379313,0.015157022773201504
0.19105396209608025,0.36110130009923136,0.01530031672177162
0.1902862386406492,0.36197588172965334,0.015415689423010057
0.18945969494967305,0.36306910876768084,0.015532115756223278
0.18839003413483416,0.3640446036631515,0.015689633736452928
0.18760283145123552,0.3650200985586222,0.015794470117943563
0.1864733189795844,0.36587786131153605,0.0159793825295175
0.18550628961369656,0.3668197184519905,0.016115301054264154
0.1846412934204316,0.36781203222496933,0.016248585499073858
0.1838900602022788,0.36877070824293184,0.016362377752350128
0.18285999810386447,0.3696957465058782,0.016522529812516725
0.1819212929227496,0.370688060278857,0.016674252816885084
0.18096415585513548,0.37154582303177086,0.01681333223755608
0.1802632956764781,0.3724708612947172,0.016940821706504492
0.17936261154335692,0.3733790806801554,0.017115197798330626
0.1783008224824242,0.37428730006559363,0.01730169065786673
0.17751039009141373,0.3752796138385724,0.017431814206752095
0.17682458379946195,0.3761541954689944,0.017554562331813996
0.17609237439962894,0.3770455959769245,0.017712607128031035
0.17529556504051844,0.3780379097499033,0.01784852565277769
0.17454930556856738,0.3789797668903577,0.017970220145864812
0.17372660159923806,0.37987116739828786,0.01812246996622056
0.17290633899930427,0.3809475755588072,0.018292631530147572
0.17219264598376605,0.3818053383117211,0.018425389158969886
0.1713331832269784,0.3828481087172242,0.018592916642959947
0.17054160810847555,0.3837395092251543,0.018745166463315695
0.16977118248073494,0.38466454748810064,0.01889056767583537
0.16914677198343728,0.3855223102410145,0.019029647096506366
0.1684828450228596,0.3864137107489446,0.019143439349782635
0.16764291704872694,0.3872882923793666,0.01932308360148267
0.16682382896440556,0.3881965117648048,0.019514844620892677
0.1659543130894136,0.38907109339522683,0.019694488872592713
0.1652941529137267,0.3901475015557462,0.019851480036834974
0.1645400146991884,0.3910725398186925,0.0200047834891655
0.16386843146196142,0.39201439695914697,0.020164935549332103
0.163155894330865,0.3929562540996014,0.020336150745233896
0.16258377083490114,0.3938812923625477,0.020465747478131867
0.1617488537541455,0.3948567872580184,0.020647498993781464
0.16113354362409024,0.39579864439847284,0.020781310254578557
0.1602669231090607,0.3967405015389273,0.020964642218190326
0.15961587471304112,0.39766553980187364,0.021128481990268656
0.1589197498986669,0.3984223892897388,0.021287053602473086
0.15831741015789785,0.39936424643019325,0.02142560620715669
0.15739310437569398,0.4003061035706477,0.02162526946637755
0.1565812772836361,0.40116386632356155,0.021825986357573192
0.1558342393960837,0.4021898178515566,0.021995094289525424
0.15514270462957194,0.403131674992011,0.022176845805175018
0.15449292028686806,0.4041744453975142,0.02235122189700115
0.15387086683368909,0.4049985703954118,0.022507159429268633
0.15323819733860194,0.40590678978085004,0.022670999201346964
0.1526128008197799,0.406781371411272,0.02282535628565227
0.151960978904204,0.4078241418167751,0.023003420089390138
0.151240962016045,0.408681904569689,0.023194127476825366
0.1506099112371885,0.4095396673226029,0.023352172273042406
0.15007891577570012,0.4103301545654843,0.023516012045120736
0.1495471199306161,0.41115427956338196,0.02370039764070728
0.14885378731075816,0.4121297744588526,0.023881622340369488
0.14832620762473447,0.41293708057924217,0.024020701761040483
0.1476654862315299,0.4137612055771398,0.0242119359644631
0.1470664172508949,0.41460214945254553,0.024373668472591873
0.1463784984405691,0.4154430933279513,0.024554366356266687
0.14581217796458015,0.41618312393830836,0.02472663518414326
0.1452069218341681,0.4170240678137141,0.02488836769227203
0.14462960931721616,0.4179154683216442,0.02508539687155594
0.1438112377268411,0.41884050658459054,0.025312454562121087
0.1432088993402947,0.4196982693375044,0.025491045181846344
0.14246697684145124,0.4206905831104832,0.02572389784827278
0.14196602414825435,0.4215651647409052,0.025874567220666358
0.1413915361743328,0.4224565652488353,0.026029451120959057
0.14083537066614182,0.423297509124241,0.026181700941314806
0.14021311104257764,0.42410481524463056,0.026366613352888743
0.13969839316264526,0.42497939687505254,0.026529926308979684
0.13904557406762472,0.425921254015507,0.026736964992024007
0.1385176604575658,0.42684629227845333,0.026891322076329313
0.13789943308961347,0.42767041727635097,0.027088878071600615
0.13722303421821327,0.42864591217182163,0.02726272734743936
0.1367696714528955,0.4295877693122761,0.027396538608236452
0.1362163107822025,0.4304791698202062,0.027566700172163464
0.1356153113315646,0.4313705703281363,0.02774212989596438
0.1351840971060647,0.4322956085910826,0.027873307076824522
0.13468136902061464,0.4331533713439965,0.028042415008776755
0.13404007264957646,0.4340447718519266,0.02825999001156888
0.13355823382821513,0.4349193534823486,0.028414347095874187
0.13296932410794074,0.43584439174529493,0.028596098611523783
0.13236878881622852,0.43668533562070067,0.028798395950681593
0.13170826584732898,0.43752627949610645,0.029000166473852014
0.13117329630862265,0.4384176800040365,0.029186132517400733
0.13066582246104588,0.43922498612442606,0.029386322592608982
0.13011711513485705,0.44008274887733995,0.029594414907628083
0.12953308393424978,0.44089005499772943,0.029793024534874164
0.1291407418123286,0.4416637233631027,0.029959498386889445
0.12863251632212966,0.44255512387103285,0.03013334766272819
0.1281867261696557,0.4433960677464386,0.030302455594680422
0.12753534775796802,0.44418655498932,0.03052740602129601
0.1272163485397833,0.4449770422322014,0.030696513953248242
0.12658342087025728,0.445935718250164,0.030946224731271166
0.12598585594124825,0.44681029988058596,0.031158531574189387
0.1254839686444338,0.4476344248784836,0.03134555124971289
0.12500664077355125,0.44850900650890557,0.03154152679702201
0.12445737665315593,0.44933313150680326,0.03173750234433114
0.12373716886647156,0.4503422641572901,0.032031465665294835
0.12319676783994232,0.45123366466522025,0.03223007529254092
0.12273285037168112,0.4521250651731503,0.03240445138436705
0.12220600906851635,0.45303328455858854,0.03260938280346181
0.12160148116183535,0.4538405906789781,0.032827484622241325
0.12112618913027272,0.4547488100644163,0.0330213529056009
0.1206285585445486,0.4556065728173302,0.033219435716859584
0.12006853726570335,0.45636342230519533,0.03344912748736169
0.11951524467513358,0.4572211850581092,0.033648263930595154
0.11893722451879993,0.4579948534234825,0.03390324286849198
0.11843879786388853,0.45880215954387205,0.03409184299197764
0.11798331743726385,0.4596599222967859,0.03431942749853018
0.11752987374186614,0.46048404729468356,0.03453647568533492
0.11714748597224285,0.4613922666801218,0.034689252321678056
0.11667913788603207,0.4622163916780194,0.03486415522949158
0.1161517013412368,0.4630909733084414,0.035081730232283705
0.11560207822072135,0.46406646820391206,0.035300885683038
0.11508281878002845,0.46502514422187463,0.035510031630031885
0.11460013723056645,0.4657483559547236,0.03571074852122752
0.1141591734904244,0.4665052054425888,0.03593043078796921
0.1136224385644766,0.46737978707301076,0.036161176190446086
0.11301023929702307,0.46817027431589214,0.03640298472865816
0.11251441000526187,0.46909531257883846,0.03665901729852976
0.11204401721461699,0.4701549018618497,0.03685130513392716
0.11160425649200634,0.4709790268597474,0.03704411978531195
0.11119062500820888,0.47180315185764504,0.037241675780583246
0.11073659653547473,0.4726945523655751,0.037443446303753666
0.11030305248685586,0.47350185848596466,0.03764047548303758
0.10986119271156898,0.4743428023613704,0.03783434376639715
0.1094151161210328,0.47530147837933295,0.038068250064798366
0.1090071219021498,0.4760919656222144,0.038258430636246205
0.10853160214007114,0.47693290949762013,0.03847073747916443
0.1080112587589537,0.47777385337302586,0.038725189601073864
0.107533140987812,0.4786484350034479,0.038939603707941646
0.1071114721420279,0.4794221033688212,0.0391503301028977
0.10677272374443536,0.48022940948921067,0.03934156430632032
0.10625128412853184,0.4811039911196327,0.0395881141884189
0.1058774654390148,0.48175992734244916,0.039805689191211024
0.10537666617792532,0.4825504145853306,0.04006014131312046
0.1048694524880806,0.4834249962157526,0.04031353980305511
0.10447221764956333,0.4843500344786989,0.04053006117387246
0.10406577840362924,0.4851405217215803,0.04071286632149683
0.10357524418946408,0.4860655599845266,0.04094782625187283
0.1031285249487275,0.48694014161494864,0.041201751557794875
0.10268887980882033,0.48779790436786247,0.04146094502359082
0.10226874541093907,0.48865566712077635,0.04166376917873602
0.10180195762387713,0.48964798089375516,0.04189346094923812
0.10137807572497036,0.4904552870141447,0.04212051863980327
0.10091432238916496,0.491228955379518,0.04236548807393968
0.10043434425966263,0.49188489160233445,0.04261467203597521
0.10006617857931452,0.49262492221269155,0.04281749619112041
0.09967707765230738,0.4934658660880973,0.04303612482588732
0.09920925651298752,0.4942227155759625,0.043304274163468895
0.09876733585310876,0.49499638394133577,0.043587701164684786
0.09838804377603058,0.49585414669424965,0.043784203527981305
0.0978354082495832,0.4967119094471635,0.044092917696591925
0.09736845676596564,0.4976201288326017,0.044397944153290805
0.09686168157111194,0.49841061607548315,0.04465766443507414
0.0965792117826155,0.49918428444085644,0.04482940644696333
0.09616764816270572,0.49989067729619724,0.04507490269708713
0.09574895963995544,0.5006643456615706,0.04528878998796752
0.09534448645898208,0.501606202802025,0.04559381644466641
0.09496866478321328,0.5025312410649714,0.045857751254348864
0.09459923882111768,0.5034226415729014,0.04607585307312838
0.09416454517136966,0.5041963099382747,0.04631976887529001
0.0937424689538855,0.5050204349361723,0.04655209472572906
0.0932107375349234,0.505979110954135,0.046835521726944954
0.09288019218801397,0.5068873303395731,0.04708997384885438
0.09254094235604256,0.5077282742149789,0.04730070024381044
0.09209646141499744,0.508485123702844,0.04757095684534158
0.09164421706584973,0.5093765242107742,0.04786597379828005
0.09122468864001693,0.5101501925761475,0.04815308851140768
0.09086336316969863,0.5109743175740451,0.04840596018535494
0.09048095127861364,0.5117311670619102,0.04863143742795791
0.09002184644034011,0.5125384731822998,0.04889853313356471
0.08971721094686168,0.5133289604251812,0.04909240141692428
0.08928353117408902,0.5143044553206519,0.04938478428992581
0.08884018255202887,0.5151790369510739,0.04962185148425136
0.08851649265336815,0.5160536185814959,0.04982730971933352
0.08807412531246166,0.5168945624569016,0.05013602388794413
0.08781011963465034,0.5176514119447668,0.05038152013806793
0.08745791435579796,0.5184418991876483,0.050594353796973544
0.08704280160477203,0.5192492053080378,0.050890424381886804
0.08671505889867752,0.5200565114284272,0.051092194905057224
0.08633785181062374,0.5209479119363574,0.051331896179319735
0.0859173771539307,0.5217215803017307,0.05161216228461128
0.08564742696602702,0.5225288864221201,0.05179654788019783
0.08537523371442439,0.5233530114200178,0.051976718947885255
0.08509487311335398,0.5241266797853911,0.05217480175914394
0.0846515554898796,0.5249003481507645,0.05251143717508624
0.08430382554467519,0.5256908353936458,0.052764835665020896
0.08398817579842048,0.5265485981465597,0.052967659820166095
0.08362262136108549,0.5273054476344249,0.05321947786213858
0.08322816572336264,0.52806229712229,0.053460759584363256
0.08285072676651471,0.5290041542627445,0.05372364076207094
0.08249846559562443,0.5296432716080529,0.05396966382818213
0.08220477723920355,0.5304337588509342,0.05415088852784433
0.08188047012672736,0.5313083404813562,0.05438426801025816
0.08155248935311799,0.5321829221117783,0.05461922794063416
0.08123335074343133,0.533007047109676,0.05492267394937088
0.08088593660481096,0.5337638965975411,0.0551776528872677
0.0804611711226276,0.5344198328203575,0.055462133520458375
0.08008472991320441,0.5351262256756985,0.05573555101791385
0.07978311331279819,0.5358662562860554,0.05594522378089512
0.0793375812020881,0.5366231057739207,0.056263420637278766
0.07900637823270977,0.5374304118943102,0.056505229175490834
0.07860765358691961,0.5381872613821753,0.05679971931244192
0.07818760453310633,0.5389609297475486,0.05711475527290122
0.07783615396226509,0.5397345981129219,0.05738448505844496
0.07753415111582365,0.5405923608658358,0.05760838185308577
0.07718737375564591,0.5413155725986848,0.05787231666276823
0.0768359964727189,0.5421228787190743,0.05813783192041286
0.07652063461794019,0.5428629093294314,0.058382274538561874
0.07616474382471487,0.5437038532048372,0.05863619984448392
0.07577494641663167,0.5444438838151942,0.05892752908551066
0.07545570342177689,0.5452511899355837,0.05917882031149576
0.07510991967862894,0.5460416771784651,0.05942800427353129
0.07478097289017219,0.5468489832988547,0.059679822315503776
0.07442037106329727,0.5475890139092117,0.059958507972833155
0.07403717866924348,0.5483963200296013,0.06023245228627602
0.07371062536953239,0.5491027128849421,0.06050428933576933
0.07337896386281095,0.5498763812503153,0.060761902353603105
0.07299521518340095,0.5506836873707048,0.06105849975450375
0.07263753698758231,0.5515414501236188,0.061348775363555715
0.07230149814728924,0.5523151184889921,0.06163062191680943
0.07202981174330869,0.553038330221841,0.0618566259753998
0.07168169304151202,0.5536942664446575,0.06213636526470396
0.07126695316447301,0.5544511159325226,0.062478795656507546
0.07083736941957193,0.5552584220529122,0.06280015340881553
0.07053038304893128,0.5558975393982205,0.06305407871473757
0.07022445628019447,0.5566375700085776,0.06331274536454613
0.06988802162461884,0.5573944194964429,0.06359248465385028
0.06943748899748772,0.558151268984308,0.06394597818138907
0.06914425506173102,0.5588240240846326,0.06421043980705891
0.06877063966391264,0.5596649679600384,0.06452178805560647
0.06845124731439782,0.5603713608153792,0.06486843297530918
0.06809030197247441,0.5611113914257363,0.06514711863263857
0.06772237832857665,0.5617841465260609,0.06549955852820256
0.06746092619314198,0.5624905393814017,0.06573925980246507
0.06715848362652363,0.5632810266242831,0.06600214098017275
0.0668201126331437,0.5641219704996888,0.06628925569330038
0.06649149288246987,0.5648115444775216,0.06659375533401188
0.06621610660902061,0.565602031720403,0.0668534756157952
0.06587538332050834,0.5663084245757438,0.0671579752565067
0.06553131607966678,0.5671493684511496,0.06747933300881469
0.06521750304019762,0.5678221235514742,0.06779594941723616
0.06499058220111285,0.5685957919168475,0.06800404173225526
0.06463055555892913,0.5693694602822208,0.06835595481183186
0.06432040606473441,0.5699917587500211,0.06866308853248031
0.0639408305180388,0.5707822459929024,0.06901394798008215
0.0636438487156861,0.5715390954807676,0.06930158950919715
0.06333584606829366,0.5722959449686328,0.0696145182057069
0.06305069230947401,0.5730191567014817,0.06992007147839317
0.06276536751990781,0.5737087306793145,0.07021561524731904
0.06247781783772219,0.5743814857796391,0.07050272996044665
0.06219735397846224,0.5750542408799637,0.07081460502498162
0.06189232939241696,0.575676539347764,0.07112279237760484
0.061646219587404676,0.5763997510806129,0.07138303947537557
0.06131464151510006,0.5771229628134619,0.07178289280980468
0.06099374876407398,0.5778293556688027,0.07210161648217571
0.06069857886864004,0.5784516541366029,0.07241507199467284
0.06042916089727606,0.5792085036244681,0.07274643925074123
0.060126554169017535,0.5799989908673495,0.07307727969082223
0.059848667785119214,0.5806381082126579,0.07340285197102933
0.05955662710433573,0.5813781388230149,0.07370682479575344
0.059311544107944585,0.5819499806582908,0.0740292361800362
0.05903685404023494,0.5826059168811073,0.07432372631698729
0.05875140233404591,0.5832618531039239,0.07463507456553485
0.05845938385153551,0.5838841515717241,0.07498066585326278
0.05822232081602841,0.5846578199370974,0.07527673643817603
0.058021363538238176,0.5854651260574869,0.07549378462498077
0.057799789065782536,0.5861547000353197,0.07580302560957877
0.057564567584822986,0.5866929041155793,0.07611806157003807
0.05733248376301061,0.5873320214608877,0.07639569359539268
0.0570360320221033,0.587954319928688,0.07671757816368804
0.05673905523313591,0.5885597995189801,0.0770679107953025
0.05656152025466483,0.5891484602317641,0.07726757405452335
0.05630551182582056,0.5898380342095969,0.07759894131059174
0.056039250370349666,0.5905107893099214,0.07791661135098799
0.05574800789707012,0.591183544410246,0.07828485572617369
0.05548285400412352,0.5918899372655869,0.07863044701390162
0.05528801835629682,0.5924449602233547,0.07887805052797499
0.05502653980414609,0.5931681719562036,0.07918044290473691
0.05477572994900276,0.5938241081790201,0.07950864926488097
0.05452431133902783,0.5944295877693123,0.07985845508050803
0.054282513530997584,0.5950518862371126,0.08016980332905559
0.05402835975466115,0.5957582790924534,0.08050433148104832
0.05377645265024695,0.5964814908253023,0.08083885963304105
0.05352832668821194,0.5970701515380864,0.08118813863268072
0.05330564835043446,0.5977765443934272,0.08151792544078694
0.053091656255066434,0.598331567351195,0.08185245359277966
0.052913165843956084,0.5989370469414871,0.08210795934666389
0.05271554590693986,0.5996098020418117,0.08237874276418242
0.052456038698514236,0.6003161948971526,0.08274066534751943
0.05221622792957791,0.600972131119969,0.0830678180756887
0.0519321676191448,0.6015776107102612,0.08344870603457177
0.051683116186622455,0.6021158147905209,0.08383117444141701
0.05144746693878773,0.6028053887683535,0.08416043443353584
0.05121906871995553,0.6034781438686782,0.08449180168960424
0.05100164346123883,0.6040668045814622,0.08482791028955913
0.05085354769616792,0.604605008661722,0.08514347306600582
0.05060808029582002,0.6052441260070303,0.08549643977755722
0.050382250923253685,0.60578233008729,0.0858552014649699
0.05017301260727669,0.6064214474325984,0.08616128155364357
0.04997758527867195,0.6069428326353499,0.08650529239340932
0.049746232432825055,0.6074305800830853,0.08685983955292288
0.04948877497677232,0.6079183275308206,0.08725021019957897
0.04929727604701303,0.6084565316110803,0.08759843556724385
0.04908433433292631,0.6090620112013724,0.08794508048694655
0.04884639947292722,0.6096338530366483,0.08832965615774135
0.04856780618162816,0.6101552382393999,0.08874742123574172
0.04836418129528408,0.6107943555847083,0.08907404714792361
0.04820319711136452,0.6113493785424761,0.0893680104688873
0.04796328655945597,0.6119884958877845,0.08974889842777037
0.04776552543996651,0.6124762433355198,0.0900834265797631
0.047566793130785434,0.612947171905747,0.09044903687501185
0.047424095074512514,0.6136367458835797,0.09070928397278258
